latitud,longitud,tecnologia,mcc,operador,net,lac,cellid,cobertura,fecha,id
-17.386225,-66.165119,LTE,736,Tigo,3,27460,20495108,4535,2017-09-22 19:13:13+00:00,150650
-17.394959,-66.159147,LTE,736,Tigo,3,27461,20490244,1000,2017-09-16 23:21:30+00:00,150649
-17.386925,-66.17091,LTE,736,Tigo,3,27461,20486914,1000,2017-09-27 02:56:12+00:00,150648
-17.390991,-66.145233,LTE,736,Tigo,3,27461,20488706,1000,2017-05-08 21:12:19+00:00,150647
-17.379223,-66.151726,LTE,736,Tigo,3,27461,20482050,8295,2017-09-27 18:40:32+00:00,150646
-17.381861,-66.162547,LTE,736,Tigo,3,27461,20489729,1778,2017-04-18 18:30:00+00:00,150645
-17.37875,-66.143152,LTE,736,Tigo,3,27461,20487174,3618,2017-09-07 22:49:33+00:00,150644
-17.377455,-66.16362,LTE,736,Viva,1,21000,3098881,2673,2017-09-13 18:01:32+00:00,150643
-17.385598,-66.169782,LTE,736,Viva,1,21001,3095553,2853,2017-05-08 12:59:41+00:00,150642
-17.381633,-66.172685,LTE,736,Viva,1,21000,3074563,1178,2017-09-24 00:58:25+00:00,150641
-17.390978,-66.141792,LTE,736,Viva,1,21000,3090177,3997,2020-03-15 17:35:09+00:00,150640
-17.385677,-66.158303,LTE,736,Viva,1,21000,3086083,3576,2017-09-27 11:36:25+00:00,150639
-17.387865,-66.172522,LTE,736,Viva,1,21000,3074562,1000,2017-09-20 22:46:39+00:00,150638
-17.382431030273,-66.157608032227,LTE,736,Viva,1,21000,3075075,1000,2015-10-17 07:50:53+00:00,150637
-17.389297485352,-66.164474487305,LTE,736,Viva,1,255,3089665,1000,2015-08-17 10:34:16+00:00,150636
-17.392044,-66.14296,UMTS,736,Tigo,3,17800,5271162,1000,2016-10-02 18:36:11+00:00,150635
-17.387924194336,-66.152114868164,UMTS,736,Tigo,3,27461,20488705,1000,2016-03-15 06:26:09+00:00,150634
-17.387359,-66.170979,LTE,736,Tigo,3,27461,20480769,6768,2017-09-27 17:29:23+00:00,150633
-17.382697,-66.163547,LTE,736,Tigo,3,27461,20499974,3069,2017-09-27 15:05:26+00:00,150632
-17.387695,-66.152344,UMTS,736,Tigo,3,17800,5280959,1000,2016-03-15 06:24:59+00:00,150631
-17.390209,-66.149969,LTE,736,Tigo,3,27461,20488707,1000,2017-09-27 16:41:56+00:00,150630
-17.381775,-66.160418,UMTS,736,Viva,1,1210,13259757,1678,2017-05-13 03:41:29+00:00,150629
-17.389369,-66.163504,UMTS,736,Entel,2,43401,13795572,2280,2017-05-02 16:53:50+00:00,150628
-17.393875,-66.155777,UMTS,736,Entel,2,43401,13795578,1000,2017-02-11 19:48:01+00:00,150627
-17.389822,-66.139351,LTE,736,Tigo,3,27461,20493317,4566,2017-09-20 22:33:07+00:00,150626
-17.382822,-66.174248,LTE,736,Entel,2,44401,10249222,1000,2019-04-15 20:15:57+00:00,150625
-17.387294,-66.159982,UMTS,736,Viva,1,1210,13259958,6504,2017-05-06 23:41:12+00:00,150624
-17.382431,-66.159325,UMTS,736,Viva,1,1210,13263938,1000,2016-10-22 16:03:14+00:00,150623
-17.385864,-66.157608,UMTS,736,Entel,2,43401,13795948,1000,2016-04-16 13:58:58+00:00,150622
-17.385598,-66.169467,UMTS,736,Viva,1,1210,13259759,2775,2017-09-27 00:00:01+00:00,150621
-17.386551,-66.156235,UMTS,736,Entel,2,43401,13795942,1000,2016-01-02 10:38:16+00:00,150620
-17.387139,-66.15545,UMTS,736,Entel,2,43401,13796253,1000,2016-11-26 13:57:33+00:00,150619
-17.391944,-66.147123,GSM,736,Tigo,3,17461,14005,1002,2017-09-26 22:13:51+00:00,150618
-17.392768,-66.151337,UMTS,736,Tigo,3,17800,5261993,1000,2017-05-03 23:37:27+00:00,150617
-17.384033,-66.143698,UMTS,736,Tigo,3,17800,5270932,1000,2017-05-07 01:05:07+00:00,150616
-17.385177612305,-66.142501831055,UMTS,736,Tigo,3,17800,5271932,1000,2015-09-14 14:06:48+00:00,150615
-17.38298,-66.142776,GSM,736,Tigo,3,17461,14052,1000,2016-08-15 10:02:15+00:00,150614
-17.384148,-66.146965,UMTS,736,Tigo,3,17800,5306932,1000,2015-09-14 14:08:23+00:00,150613
-17.385178,-66.147995,UMTS,736,Tigo,3,17800,5280932,1000,2017-03-18 02:31:31+00:00,150612
-17.376782,-66.153837,UMTS,736,Tigo,3,17800,5261888,1000,2017-09-19 17:04:25+00:00,150611
-17.377853,-66.157494,UMTS,736,Tigo,3,17800,5281888,1000,2016-11-20 17:46:50+00:00,150610
-17.380494,-66.154352,UMTS,736,Tigo,3,17800,5271888,1000,2017-05-13 01:27:34+00:00,150609
-17.382235,-66.153488,UMTS,736,Tigo,3,17800,5286959,1000,2016-07-11 20:14:57+00:00,150608
-17.380232,-66.152924,UMTS,736,Tigo,3,17800,5296888,1123,2017-09-24 16:41:31+00:00,150607
-17.381824,-66.149634,UMTS,736,Tigo,3,17800,5297031,1000,2017-09-17 03:12:52+00:00,150606
-17.387209,-66.150493,UMTS,736,Tigo,3,17800,5261090,1000,2017-09-27 16:38:34+00:00,150605
-17.390203,-66.151177,UMTS,736,Tigo,3,17800,5297090,1000,2017-09-26 21:20:00+00:00,150604
-17.387336,-66.151723,UMTS,736,Tigo,3,17800,5306959,1000,2016-08-12 17:35:26+00:00,150603
-17.391953,-66.157881,UMTS,736,Tigo,3,17800,5270885,4322,2017-09-22 18:01:48+00:00,150602
-17.393731,-66.157094,UMTS,736,Tigo,3,17800,5281885,4518,2017-05-14 16:54:25+00:00,150601
-17.393925,-66.168767,UMTS,736,Tigo,3,17800,5306883,6176,2017-05-14 16:46:37+00:00,150600
-17.388824,-66.151275,UMTS,736,Tigo,3,17800,5307090,1000,2017-09-16 23:32:47+00:00,150599
-17.388748,-66.156784,UMTS,736,Tigo,3,17800,5296947,1000,2016-11-12 06:52:06+00:00,150598
-17.386489,-66.146093,UMTS,736,Viva,1,1210,13259788,2691,2017-09-03 20:37:54+00:00,150597
-17.376658,-66.14581,GSM,736,Viva,1,202,20252,2193,2017-05-11 03:24:41+00:00,150596
-17.392996,-66.164126,LTE,736,Tigo,3,27461,20480771,1649,2017-09-17 16:45:22+00:00,150595
-17.385476,-66.142366,GSM,736,Tigo,3,17461,34156,1000,2017-05-03 00:16:31+00:00,150594
-17.383608,-66.147799,GSM,736,Entel,2,40401,30451,1000,2016-04-01 11:29:27+00:00,150593
-17.385619,-66.16164,UMTS,736,Viva,1,1210,13258389,4718,2017-09-20 20:15:06+00:00,150592
-17.392044,-66.160698,UMTS,736,Viva,1,1210,13263385,1000,2016-04-28 00:46:35+00:00,150591
-17.390881,-66.158466,UMTS,736,Viva,1,1210,13263383,1000,2017-05-13 14:24:10+00:00,150590
-17.395065,-66.144424,UMTS,736,Entel,2,43401,13795623,1000,2017-03-26 05:19:27+00:00,150589
-17.38828,-66.160436,UMTS,736,Tigo,3,17800,5306947,2089,2017-05-01 15:06:54+00:00,150588
-17.385449,-66.158675,UMTS,736,Tigo,3,17800,5280947,1467,2017-09-27 17:21:02+00:00,150587
-17.391689,-66.155004,UMTS,736,Tigo,3,17800,5280958,1000,2017-09-26 19:54:12+00:00,150586
-17.394538,-66.153716,GSM,736,Tigo,3,17461,24078,1000,2017-09-18 18:44:03+00:00,150585
-17.388236,-66.154429,UMTS,736,Tigo,3,17800,5281958,1000,2017-05-07 23:46:12+00:00,150584
-17.386093,-66.156235,UMTS,736,Tigo,3,17800,5261947,1000,2016-09-08 19:49:32+00:00,150583
-17.386389,-66.156558,UMTS,736,Tigo,3,17800,5286947,1000,2016-11-12 06:52:06+00:00,150582
-17.389984,-66.155548,UMTS,736,Tigo,3,17800,5306958,1000,2016-10-12 19:05:40+00:00,150581
-17.387009,-66.163101,UMTS,736,Entel,2,43401,13795937,1000,2016-04-05 18:57:35+00:00,150580
-17.387581,-66.155891,UMTS,736,Entel,2,43401,13796013,1000,2016-07-07 14:19:47+00:00,150579
-17.386722,-66.14643,UMTS,736,Entel,2,43401,13796389,1000,2017-05-02 21:06:59+00:00,150578
-17.376953,-66.147182,UMTS,736,Viva,1,1210,13263635,2438,2017-05-13 22:02:20+00:00,150577
-17.392479,-66.158414,UMTS,736,Tigo,3,17800,5296883,1000,2017-09-22 21:49:18+00:00,150576
-17.393086,-66.155416,UMTS,736,Tigo,3,17800,5296958,1000,2017-05-13 00:19:57+00:00,150575
-17.389437,-66.158304,UMTS,736,Entel,2,43401,13795573,3710,2017-09-21 16:20:12+00:00,150574
-17.394049,-66.168652,UMTS,736,Entel,2,43401,13796544,1361,2017-05-03 11:51:37+00:00,150573
-17.389077,-66.158845,UMTS,736,Entel,2,43401,13796547,1276,2017-04-18 18:30:00+00:00,150572
-17.393417,-66.170496,UMTS,736,Entel,2,43401,13795827,1000,2016-08-24 05:22:40+00:00,150571
-17.392731,-66.165504,UMTS,736,Entel,2,43401,13796549,1000,2015-10-26 04:53:55+00:00,150570
-17.393793,-66.174626,UMTS,736,Entel,2,43401,13795677,1000,2017-05-03 13:57:24+00:00,150569
-17.392044067383,-66.145248413086,UMTS,736,Tigo,3,17800,5281162,1000,2017-01-18 16:24:21+00:00,150568
-17.393757,-66.153364,UMTS,736,Viva,1,1210,13263384,1000,2017-09-20 05:12:21+00:00,150567
-17.387924194336,-66.158981323242,GSM,736,Viva,1,1210,20666,1000,2015-01-28 19:35:37+00:00,150566
-17.387924194336,-66.160354614258,GSM,736,Viva,1,1210,25662,1000,2015-01-28 19:35:37+00:00,150565
-17.395307,-66.139267,UMTS,736,Tigo,3,17800,5297001,1000,2017-09-20 04:59:56+00:00,150564
-17.382596,-66.174423,UMTS,736,Tigo,3,17800,5270977,1000,2017-09-27 00:57:13+00:00,150563
-17.385565,-66.173317,UMTS,736,Tigo,3,17800,5281088,1000,2017-09-27 03:34:06+00:00,150562
-17.379626,-66.162857,UMTS,736,Viva,1,1210,13259959,1200,2017-09-14 19:29:50+00:00,150561
-17.384595,-66.171716,UMTS,736,Entel,2,43401,33013,1670,2015-01-13 11:25:31+00:00,150560
-17.393274,-66.166665,UMTS,736,Entel,2,43401,13796543,1000,2017-09-16 13:07:04+00:00,150559
-17.391149,-66.1651,UMTS,736,Entel,2,43401,13795933,1000,2017-09-16 13:07:48+00:00,150558
-17.387987,-66.163867,UMTS,736,Entel,2,43401,13795931,1000,2017-09-16 13:08:13+00:00,150557
-17.386228,-66.144654,UMTS,736,Tigo,3,17800,5296932,1000,2017-05-15 16:49:42+00:00,150556
-17.391235,-66.157546,UMTS,736,Entel,2,43401,13795577,1000,2017-09-13 14:33:23+00:00,150555
-17.388685,-66.161071,UMTS,736,Viva,1,1210,13264378,1106,2017-05-12 13:01:08+00:00,150554
-17.387924,-66.165161,UMTS,736,Entel,2,43401,13795939,1000,2016-01-11 16:33:28+00:00,150553
-17.385452,-66.166946,UMTS,736,Entel,2,43401,13795698,1000,2016-11-25 22:29:37+00:00,150552
-17.385339,-66.148622,UMTS,736,Viva,1,1210,13263564,1000,2017-05-04 16:29:07+00:00,150551
-17.391441,-66.158156,UMTS,736,Viva,1,1210,13258388,1000,2017-05-03 16:26:14+00:00,150550
-17.390648,-66.161306,UMTS,736,Viva,1,1210,13258969,1296,2017-09-17 02:41:27+00:00,150549
-17.387558,-66.158844,UMTS,736,Viva,1,1210,13258387,1188,2016-11-14 05:46:59+00:00,150548
-17.391907,-66.165619,GSM,736,Viva,1,1210,21487,1000,2014-10-17 09:45:32+00:00,150547
-17.38743,-66.163651,GSM,736,Viva,1,1210,21485,1000,2014-10-17 09:40:31+00:00,150546
-17.384047,-66.162374,GSM,736,Viva,1,1210,25442,1000,2014-10-17 09:40:31+00:00,150545
-17.382431030273,-66.161727905273,GSM,736,Viva,1,1210,20446,1000,2014-10-17 09:40:31+00:00,150544
-17.379684,-66.153145,GSM,736,Viva,1,1210,20125,1000,2014-10-17 09:40:31+00:00,150543
-17.380665,-66.152115,GSM,736,Viva,1,1210,20126,1000,2014-10-17 09:40:31+00:00,150542
-17.382706,-66.15184,GSM,736,Viva,1,1210,25123,1000,2014-10-17 09:35:34+00:00,150541
-17.381821,-66.15181,GSM,736,Viva,1,1210,25122,1000,2014-10-17 09:35:34+00:00,150540
-17.383804321289,-66.150741577148,GSM,736,Viva,1,1210,21137,1000,2014-10-16 21:40:29+00:00,150539
-17.38353,-66.151016,GSM,736,Viva,1,1202,20977,1000,2014-10-17 05:25:25+00:00,150538
-17.383487,-66.150953,GSM,736,Viva,1,1202,25973,1000,2014-10-17 08:40:36+00:00,150537
-17.383787,-66.151165,GSM,736,Viva,1,1210,21476,1000,2014-10-17 07:40:37+00:00,150536
-17.383804,-66.150866,GSM,736,Viva,1,1210,21746,1000,2014-10-17 09:20:36+00:00,150535
-17.383693,-66.151076,GSM,736,Viva,1,1210,25293,1000,2014-10-17 09:35:34+00:00,150534
-17.383768,-66.150886,GSM,736,Viva,1,1210,20297,1000,2014-10-17 09:30:32+00:00,150533
-17.38353,-66.158157,GSM,736,Viva,1,1210,25441,1000,2014-10-16 19:35:37+00:00,150532
-17.38293,-66.159606,GSM,736,Viva,1,1210,25443,1000,2014-10-16 19:35:37+00:00,150531
-17.381516,-66.160355,GSM,736,Viva,1,1210,20447,1000,2014-10-16 19:35:37+00:00,150530
-17.378715,-66.161728,GSM,736,Viva,1,1210,26682,1000,2014-10-16 19:35:37+00:00,150529
-17.376938,-66.166534,GSM,736,Viva,1,1210,25723,1000,2014-10-16 13:15:27+00:00,150528
-17.377487,-66.165848,GSM,736,Viva,1,1210,25722,1000,2014-10-16 13:15:27+00:00,150527
-17.378426,-66.165276,GSM,736,Viva,1,1210,26683,1000,2014-10-16 13:15:27+00:00,150526
-17.378616,-66.161346,GSM,736,Viva,1,1210,21686,1000,2014-10-16 19:35:37+00:00,150525
-17.378704,-66.158,GSM,736,Viva,1,1210,25253,1000,2014-10-16 19:35:37+00:00,150524
-17.378417,-66.159404,GSM,736,Viva,1,1210,20257,1000,2014-10-16 13:15:27+00:00,150523
-17.381387,-66.158185,GSM,736,Viva,1,1210,20127,1000,2014-10-17 09:40:31+00:00,150522
-17.384315,-66.155149,GSM,736,Viva,1,1210,25661,1000,2014-10-17 09:35:34+00:00,150521
-17.38431,-66.154356,GSM,736,Viva,1,1210,20665,1000,2014-10-17 09:35:34+00:00,150520
-17.386551,-66.153793,GSM,736,Viva,1,1210,25553,1000,2014-10-16 19:40:37+00:00,150519
-17.385935,-66.152304,GSM,736,Viva,1,1210,25291,1000,2014-10-16 19:45:37+00:00,150518
-17.386551,-66.153717,GSM,736,Viva,1,1210,20557,1000,2014-10-16 13:10:37+00:00,150517
-17.386246,-66.153946,GSM,736,Viva,1,1210,20295,1000,2014-10-16 13:10:37+00:00,150516
-17.381767,-66.162597,UMTS,736,Viva,1,1210,13259359,6005,2017-09-16 09:54:50+00:00,150515
-17.385864,-66.152802,UMTS,736,Viva,1,1210,13263563,1000,2015-10-23 08:35:29+00:00,150514
-17.393417358398,-66.147994995117,UMTS,736,Entel,2,43400,5276332,1000,2014-09-04 18:34:52+00:00,150513
-17.387009,-66.170883,GSM,736,Entel,2,40401,30872,1000,2016-01-25 12:09:31+00:00,150512
-17.38934,-66.155678,UMTS,736,Viva,1,1210,13258829,1000,2017-09-17 17:07:03+00:00,150511
-17.384309,-66.149348,UMTS,736,Viva,1,1210,13258569,1000,2017-04-18 18:30:00+00:00,150510
-17.383179,-66.162115,UMTS,736,Viva,1,1210,13258718,1000,2017-09-15 03:03:35+00:00,150509
-17.38655090332,-66.15348815918,UMTS,736,Entel,2,43400,5276339,1000,2014-07-09 14:43:18+00:00,150508
-17.387924194336,-66.171340942383,UMTS,736,Tigo,3,17461,5270939,1000,2014-06-15 12:26:09+00:00,150507
-17.393417358398,-66.158981323242,UMTS,736,Entel,2,43400,33019,1000,2014-05-22 08:05:18+00:00,150506
-17.393417358398,-66.158981323242,UMTS,736,Entel,2,43400,33013,1000,2014-05-22 07:50:18+00:00,150505
-17.377765,-66.158488,UMTS,736,Tigo,3,17800,5306888,1000,2017-05-15 13:12:26+00:00,150504
-17.394352,-66.164373,GSM,736,Tigo,3,17461,34040,1000,2017-09-27 14:22:39+00:00,150503
-17.391899,-66.172942,UMTS,736,Tigo,3,17800,5271130,3984,2017-05-07 23:26:21+00:00,150502
-17.387924194336,-66.157608032227,UMTS,736,Tigo,3,17800,5271947,1000,2016-01-21 21:00:17+00:00,150501
-17.38655090332,-66.160354614258,UMTS,736,Viva,1,1200,13197847,1000,2014-04-16 18:30:36+00:00,150500
-17.389297485352,-66.141128540039,UMTS,736,Viva,1,1200,13192952,1000,2014-03-30 13:39:31+00:00,150499
-17.376938,-66.15715,UMTS,736,Viva,1,1200,13192991,1000,2014-04-09 09:16:39+00:00,150498
-17.378448,-66.158981,UMTS,736,Viva,1,1200,13197989,1000,2014-07-23 18:33:24+00:00,150497
-17.393417358398,-66.168594360352,UMTS,736,Viva,1,1200,13197849,1000,2014-03-21 12:51:07+00:00,150496
-17.388091,-66.152517,UMTS,736,Tigo,3,17800,5281090,1000,2017-09-27 14:55:09+00:00,150495
-17.387822,-66.156387,UMTS,736,Tigo,3,17800,5270947,1000,2016-05-24 17:39:15+00:00,150494
-17.381336,-66.1607,UMTS,736,Tigo,3,17800,5281076,1222,2017-05-15 13:36:10+00:00,150493
-17.393975,-66.16749,UMTS,736,Tigo,3,17800,5261130,1000,2017-09-17 16:43:57+00:00,150492
-17.392608,-66.165724,UMTS,736,Tigo,3,17800,5270999,1000,2017-09-27 14:11:43+00:00,150491
-17.388879,-66.167432,UMTS,736,Tigo,3,17800,5260999,4364,2017-09-27 14:03:18+00:00,150490
-17.380234,-66.170242,UMTS,736,Tigo,3,17800,5271129,1000,2015-04-03 13:39:21+00:00,150489
-17.376875,-66.172902,GSM,736,Tigo,3,17461,34058,1000,2016-08-16 14:48:03+00:00,150488
-17.376985,-66.172809,UMTS,736,Tigo,3,17800,5261129,1000,2016-03-09 13:47:20+00:00,150487
-17.385177612305,-66.142501831055,UMTS,736,Entel,2,43400,5276707,1000,2014-03-24 08:23:41+00:00,150486
-17.377134,-66.150742,GSM,736,Entel,2,43400,33688,1000,2013-12-10 15:51:07+00:00,150485
-17.385178,-66.15715,GSM,736,Tigo,3,17800,18067,1000,2013-12-09 15:30:52+00:00,150484
-17.378311,-66.155548,GSM,736,Entel,2,40401,30453,1071,2016-01-25 12:09:31+00:00,150483
-17.389297485352,-66.169967651367,UMTS,736,Tigo,3,17800,3047802,1000,2013-12-13 09:30:31+00:00,150482
-17.389297485352,-66.169967651367,UMTS,736,Tigo,3,17800,3047774,1000,2013-12-13 09:20:22+00:00,150481
-17.389297485352,-66.169967651367,UMTS,736,Tigo,3,17800,3047765,1000,2013-12-13 09:28:37+00:00,150480
-17.389297485352,-66.169967651367,UMTS,736,Tigo,3,17461,3047762,1000,2013-12-13 09:16:10+00:00,150479
-17.389297485352,-66.169967651367,UMTS,736,Tigo,3,17461,3047761,1000,2013-12-13 09:21:27+00:00,150478
-17.379684448242,-66.149368286133,UMTS,736,Tigo,3,17800,3030983,1000,2013-12-08 17:06:37+00:00,150477
-17.385177612305,-66.158981323242,UMTS,736,Tigo,3,17461,2932624,1000,2013-12-07 06:46:29+00:00,150476
-17.385177612305,-66.158981323242,UMTS,736,Tigo,3,17461,2419421,1000,2013-12-07 06:44:28+00:00,150475
-17.379684448242,-66.149368286133,UMTS,736,Tigo,3,17461,2032865,1000,2013-11-25 18:27:16+00:00,150474
-17.379684,-66.148682,UMTS,736,Viva,1,201,2978353,1000,2013-11-24 22:05:50+00:00,150473
-17.379684,-66.149231,UMTS,736,Viva,1,1200,2288741,1000,2013-12-11 16:09:52+00:00,150472
-17.379427,-66.149282,UMTS,736,Tigo,3,17800,2013484,1000,2013-12-12 23:33:16+00:00,150471
-17.379684,-66.148544,UMTS,736,Viva,1,1200,2281529,1000,2013-11-23 18:53:15+00:00,150470
-17.38655090332,-66.160354614258,UMTS,736,Viva,1,1200,2678824,1000,2013-11-23 11:53:26+00:00,150469
-17.385962,-66.160355,UMTS,736,Viva,1,1200,2337107,1000,2013-11-23 11:54:28+00:00,150468
-17.379684448242,-66.149368286133,UMTS,736,Tigo,3,17461,2033029,1000,2013-11-23 10:09:05+00:00,150467
-17.379735,-66.149292,UMTS,736,Tigo,3,17800,2013480,1000,2013-12-13 08:57:24+00:00,150466
-17.387139,-66.155646,GSM,736,Tigo,3,17461,34079,1000,2016-06-14 19:36:05+00:00,150465
-17.384528,-66.1561,GSM,736,Tigo,3,17461,14067,1468,2017-09-14 20:18:47+00:00,150464
-17.386319,-66.157201,GSM,736,Tigo,3,17461,24067,1585,2017-05-12 22:38:41+00:00,150463
-17.376938,-66.172714,GSM,736,Tigo,3,17460,24158,1000,2016-06-15 15:00:36+00:00,150462
-17.392731,-66.165848,GSM,736,Tigo,3,17461,14059,1000,2013-11-13 16:01:20+00:00,150461
-17.390213,-66.174087,GSM,736,Tigo,3,17460,34059,1911,2016-08-16 14:52:09+00:00,150460
-17.386856,-66.15715,GSM,736,Tigo,3,17461,34067,1000,2016-06-15 17:33:00+00:00,150459
-17.382333,-66.167025,UMTS,736,Viva,1,1200,13192841,1000,2014-07-06 19:16:51+00:00,150458
-17.385975,-66.156335,UMTS,736,Tigo,3,17800,5260947,1421,2017-09-27 13:41:16+00:00,150457
-17.381057739258,-66.149368286133,UMTS,736,Viva,1,1200,13192862,1000,2013-10-11 22:47:20+00:00,150456
-17.378527,-66.153336,GSM,736,Tigo,3,17461,24008,1089,2017-09-27 18:40:18+00:00,150455
-17.383804321289,-66.145248413086,UMTS,736,Viva,1,1200,13193103,1000,2013-09-28 10:37:35+00:00,150454
-17.392044067383,-66.149368286133,UMTS,736,Viva,1,1200,13193451,1000,2013-09-12 00:36:55+00:00,150453
-17.386548,-66.149866,GSM,736,Viva,1,201,20711,2794,2017-05-12 14:12:41+00:00,150452
-17.390213,-66.156235,UMTS,736,Viva,1,1200,13193843,1000,2013-10-17 21:16:59+00:00,150451
-17.383118,-66.159325,GSM,736,Viva,1,201,20661,1000,2016-11-26 13:57:24+00:00,150450
-17.392044,-66.149712,UMTS,736,Viva,1,1200,13193292,1000,2013-09-11 02:10:23+00:00,150449
-17.377686,-66.173801,UMTS,736,Tigo,3,17800,5271038,2066,2017-09-21 14:10:41+00:00,150448
-17.379227,-66.151199,GSM,736,Viva,1,202,21191,1000,2016-02-29 11:56:01+00:00,150447
-17.380371,-66.152287,UMTS,736,Viva,1,1200,13192861,1000,2014-03-24 20:57:26+00:00,150446
-17.376907,-66.156372,UMTS,736,Viva,1,1200,13192992,1000,2014-04-14 20:10:40+00:00,150445
-17.389442,-66.155526,UMTS,736,Viva,1,201,21103,1000,2017-04-18 18:30:00+00:00,150444
-17.389297485352,-66.156234741211,UMTS,736,Viva,1,1200,13193291,1000,2013-09-03 16:50:23+00:00,150443
-17.377604,-66.169569,UMTS,736,Tigo,3,17800,5280938,1150,2017-05-08 00:22:17+00:00,150442
-17.377532,-66.155113,UMTS,736,Tigo,3,17800,5260888,1000,2017-05-13 15:51:13+00:00,150441
-17.377983,-66.160864,UMTS,736,Tigo,3,17800,5271023,1000,2017-09-20 05:12:19+00:00,150440
-17.377514,-66.15744,UMTS,736,Tigo,3,17800,5280888,1000,2017-05-13 01:43:27+00:00,150439
-17.382436,-66.160221,UMTS,736,Tigo,3,17800,5261076,4832,2017-09-21 01:49:41+00:00,150438
-17.38655090332,-66.160354614258,UMTS,736,Viva,1,1200,13192851,1000,2014-04-16 18:29:43+00:00,150437
-17.386551,-66.162415,GSM,736,Viva,1,201,20442,1052,2016-11-26 13:57:24+00:00,150436
-17.389672,-66.156734,UMTS,736,Viva,1,1200,13193293,1000,2013-09-17 16:08:55+00:00,150435
-17.388916,-66.155319,UMTS,736,Viva,1,201,20553,1000,2017-04-18 18:30:00+00:00,150434
-17.379684448242,-66.150741577148,UMTS,736,Entel,2,43400,5276638,1000,2013-08-19 17:39:45+00:00,150433
-17.383118,-66.145249,UMTS,736,Entel,2,43400,5276632,1000,2014-03-24 08:10:39+00:00,150432
-17.381307,-66.168345,UMTS,736,Tigo,3,17800,5260907,1000,2015-09-25 11:29:16+00:00,150431
-17.380558,-66.143376,GSM,736,Entel,2,40401,30821,1000,2016-03-19 17:22:25+00:00,150430
-17.386093,-66.156235,UMTS,736,Entel,2,43400,5276258,1128,2013-08-09 16:37:10+00:00,150429
-17.379684448242,-66.147994995117,UMTS,736,Entel,2,43400,5276631,1000,2013-08-06 15:56:57+00:00,150428
-17.392902,-66.168594,UMTS,736,Entel,2,43400,5276418,1000,2013-08-04 16:52:41+00:00,150427
-17.378311,-66.149643,UMTS,736,Viva,1,1200,13193031,1000,2013-07-02 08:41:09+00:00,150426
-17.387924194336,-66.169967651367,UMTS,736,Entel,2,43400,5276758,1000,2013-07-03 22:11:44+00:00,150425
-17.382814,-66.157673,GSM,736,Tigo,3,17461,14196,1000,2017-09-18 19:14:02+00:00,150424
-17.394790649414,-66.152114868164,UMTS,736,Viva,1,1200,13192813,1000,2013-06-20 10:27:27+00:00,150423
-17.385864,-66.151085,UMTS,736,Viva,1,1200,13193033,1000,2013-07-18 11:51:02+00:00,150422
-17.383804,-66.155842,GSM,736,Viva,1,201,20123,1000,2017-01-04 09:12:39+00:00,150421
-17.378213,-66.1593,GSM,736,Viva,1,202,20253,1000,2017-05-11 03:38:22+00:00,150420
-17.376633,-66.149979,UMTS,736,Tigo,3,17800,5270925,1000,2016-10-16 07:17:56+00:00,150419
-17.384505,-66.163499,GSM,736,Tigo,3,17461,24027,1000,2017-09-19 22:14:43+00:00,150418
-17.385775,-66.160235,UMTS,736,Viva,1,1200,13193403,1000,2014-04-16 18:28:43+00:00,150417
-17.386551,-66.154587,UMTS,736,Entel,2,43400,5276268,1000,2013-05-21 08:43:00+00:00,150416
-17.382431030273,-66.147994995117,UMTS,736,Viva,1,1200,13193032,1000,2013-05-14 12:21:53+00:00,150415
-17.382431030273,-66.147994995117,UMTS,736,Viva,1,201,13193623,1000,2013-05-14 12:01:49+00:00,150414
-17.383118,-66.145935,UMTS,736,Viva,1,1200,13193622,1000,2013-09-28 10:40:37+00:00,150413
-17.380305,-66.148837,UMTS,736,Viva,1,1200,13193623,1000,2014-03-25 13:18:46+00:00,150412
-17.379743,-66.148954,GSM,736,Tigo,3,17461,14151,1000,2017-09-18 19:59:52+00:00,150411
-17.378549,-66.159549,UMTS,736,Viva,1,1200,13192993,2902,2014-07-13 15:37:54+00:00,150410
-17.379684448242,-66.149368286133,UMTS,736,Viva,1,1200,13193252,1000,2014-02-24 21:07:55+00:00,150409
-17.381058,-66.160812,UMTS,736,Tigo,3,17800,50594049,1000,2015-08-25 18:27:44+00:00,150408
-17.379968,-66.16451,UMTS,736,Tigo,3,17800,5260938,1000,2017-09-20 05:13:55+00:00,150407
-17.39442,-66.158683,UMTS,736,Tigo,3,17800,5260920,2391,2017-09-19 14:16:58+00:00,150406
-17.392044,-66.15184,GSM,736,Entel,2,40401,30722,1000,2016-09-14 13:07:24+00:00,150405
-17.383804321289,-66.16584777832,UMTS,736,Entel,2,53400,13205874,1000,2013-04-05 22:28:14+00:00,150404
-17.383804321289,-66.16584777832,UMTS,736,Entel,2,53400,50594049,1000,2013-04-05 22:22:28+00:00,150403
-17.380182,-66.149069,GSM,736,Tigo,3,17461,34151,1000,2017-09-18 19:53:37+00:00,150402
-17.380231,-66.149111,GSM,736,Tigo,3,17461,24151,4983,2017-09-18 00:52:18+00:00,150401
-17.38004,-66.148811,UMTS,736,Tigo,3,17800,5261031,1447,2017-09-18 16:12:42+00:00,150400
